# addr	region	name  (STT_OBJECT in ROM)
0x08621C18	rom	gText_MatchCallSwellShock_Wattson_Intro1
0x08621C2F	rom	gText_MatchCallSwellShock_Wattson_Intro2
0x08621C47	rom	gText_MatchCallPassionBurn_Flannery_Strategy
0x08621C5C	rom	gText_MatchCallPassionBurn_Flannery_Pokemon
0x08621C6F	rom	gText_MatchCallPassionBurn_Flannery_Intro1
0x08621C8A	rom	gText_MatchCallPassionBurn_Flannery_Intro2
0x08621CA2	rom	gText_MatchCallReliableOne_Dad_Strategy
0x08621CBD	rom	gText_MatchCallReliableOne_Dad_Pokemon
0x08621CD9	rom	gText_MatchCallReliableOne_Dad_Intro1
0x08621CF4	rom	gText_MatchCallReliableOne_Dad_Intro2
0x08621D0C	rom	gText_MatchCallSkyTamer_Winona_Strategy
0x08621D27	rom	gText_MatchCallSkyTamer_Winona_Pokemon
0x08621D3D	rom	gText_MatchCallSkyTamer_Winona_Intro1
0x08621D56	rom	gText_MatchCallSkyTamer_Winona_Intro2
0x08621D6F	rom	gText_MatchCallMysticDuo_TateAndLiza_Strategy
0x08621D89	rom	gText_MatchCallMysticDuo_TateAndLiza_Pokemon
0x08621DA2	rom	gText_MatchCallMysticDuo_TateAndLiza_Intro1
0x08621DBB	rom	gText_MatchCallMysticDuo_TateAndLiza_Intro2
0x08621DD0	rom	gText_MatchCallDandyCharm_Juan_Strategy
0x08621DEB	rom	gText_MatchCallDandyCharm_Juan_Pokemon
0x08621E00	rom	gText_MatchCallDandyCharm_Juan_Intro1
0x08621E1B	rom	gText_MatchCallDandyCharm_Juan_Intro2
0x08621E38	rom	gText_MatchCallEliteFour_Sidney_Strategy
0x08621E4E	rom	gText_MatchCallEliteFour_Sidney_Pokemon
0x08621E68	rom	gText_MatchCallEliteFour_Sidney_Intro1
0x08621E84	rom	gText_MatchCallEliteFour_Sidney_Intro2
0x08621E9F	rom	gText_MatchCallEliteFour_Phoebe_Strategy
0x08621EB5	rom	gText_MatchCallEliteFour_Phoebe_Pokemon
0x08621ECF	rom	gText_MatchCallEliteFour_Phoebe_Intro1
0x08621EEA	rom	gText_MatchCallEliteFour_Phoebe_Intro2
0x08621EFD	rom	gText_MatchCallEliteFour_Glacia_Strategy
0x08621F13	rom	gText_MatchCallEliteFour_Glacia_Pokemon
0x08621F30	rom	gText_MatchCallEliteFour_Glacia_Intro1
0x08621F4B	rom	gText_MatchCallEliteFour_Glacia_Intro2
0x08621F65	rom	gText_MatchCallEliteFour_Drake_Strategy
0x08621F7F	rom	gText_MatchCallEliteFour_Drake_Pokemon
0x08621F99	rom	gText_MatchCallEliteFour_Drake_Intro1
0x08621FB2	rom	gText_MatchCallEliteFour_Drake_Intro2
0x08621FC9	rom	gText_MatchCallChampion_Wallace_Strategy
0x08621FDE	rom	gText_MatchCallChampion_Wallace_Pokemon
0x08621FF9	rom	gText_MatchCallChampion_Wallace_Intro1
0x0862200F	rom	gText_MatchCallChampion_Wallace_Intro2
0x08622028	rom	gMatchCallFlavorTexts
0x08622508	rom	sMatchCallOptionsNoCheckPage
0x0862250A	rom	sMatchCallOptionsHasCheckPage
0x08622510	rom	sMatchCallUI_Pal
0x08622530	rom	sMatchCallUI_Gfx
0x086225D4	rom	sMatchCallUI_Tilemap
0x08622698	rom	sOptionsCursor_Pal
0x086226B8	rom	sOptionsCursor_Gfx
0x086226E0	rom	sCallWindow_Pal
0x08622700	rom	sListWindow_Pal
0x08622720	rom	sPokeball_Pal
0x08622760	rom	sPokeball_Gfx
0x0862278C	rom	sMatchCallBgTemplates
0x08622798	rom	sMatchCallLoopTaskFuncs
0x086227D8	rom	sMatchCallLocationWindowTemplate
0x086227E0	rom	sMatchCallInfoBoxWindowTemplate
0x086227E8	rom	sMatchCallOptionTexts
0x086227F4	rom	sText_CallingDots
0x08622808	rom	sCallMsgBoxWindowTemplate
0x08622810	rom	sOptionsCursorSpriteSheets
0x08622818	rom	sOptionsCursorSpritePalettes
0x08622828	rom	sOptionsCursorOamData
0x08622830	rom	sOptionsCursorSpriteTemplate
0x08622848	rom	sTrainerPicOamData
0x08622850	rom	sTrainerPicSpriteTemplate
0x08622868	rom	sMapSecInfoWindow_Pal
0x08622888	rom	sRegionMapCityZoomTiles_Gfx
0x08622A7C	rom	gPokenavCityMap_Lavaridge_0
0x08622AC0	rom	gPokenavCityMap_Fallarbor_0
0x08622B08	rom	gPokenavCityMap_Fortree_0
0x08622B58	rom	gPokenavCityMap_Slateport_0
0x08622BB8	rom	gPokenavCityMap_Slateport_1
0x08622C04	rom	gPokenavCityMap_Rustboro_0
0x08622C58	rom	gPokenavCityMap_Rustboro_1
0x08622CAC	rom	gPokenavCityMap_Pacifidlog_0
0x08622CEC	rom	gPokenavCityMap_Mauville_1
0x08622D44	rom	gPokenavCityMap_Mauville_0
0x08622D98	rom	gPokenavCityMap_Oldale_0
0x08622DC8	rom	gPokenavCityMap_Lilycove_1
0x08622E14	rom	gPokenavCityMap_Lilycove_0
0x08622E6C	rom	gPokenavCityMap_Littleroot_0
0x08622E9C	rom	gPokenavCityMap_Dewford_0
0x08622ED4	rom	gPokenavCityMap_Sootopolis_0
0x08622F14	rom	gPokenavCityMap_EverGrande_0
0x08622F5C	rom	gPokenavCityMap_EverGrande_1
0x08622FA0	rom	gPokenavCityMap_Verdanturf_0
0x08622FD8	rom	gPokenavCityMap_Mossdeep_1
0x08623020	rom	gPokenavCityMap_Mossdeep_0
0x0862307C	rom	gPokenavCityMap_Petalburg_0
0x086230D8	rom	sRegionMapBgTemplates
0x086230E4	rom	sRegionMapLoopTaskFuncs
0x086230F8	rom	sCityZoomTextSpriteSheet
0x08623100	rom	sCityZoomTilesSpritePalette
0x08623110	rom	sMapSecInfoWindowTemplate
0x08623118	rom	sPokenavCityMaps
0x086231C8	rom	sCityZoomTextSprite_OamData
0x086231D0	rom	sCityZoomTextSpriteTemplate
0x086231E8	rom	gConditionGraphData_Pal
0x08623208	rom	gConditionText_Pal
0x08623228	rom	sConditionGraphData_Gfx
0x0862323C	rom	sConditionGraphData_Tilemap
0x08623338	rom	sMonMarkings_Pal
0x08623358	rom	sMenuBgTemplates
0x08623364	rom	sMonNameGenderWindowTemplate
0x0862336C	rom	sListIndexWindowTemplate
0x08623374	rom	sUnusedWindowTemplate1
0x0862337C	rom	sUnusedWindowTemplate2
0x08623384	rom	sLoopedTaskFuncs
0x086233A0	rom	sSearchMonDataIds
0x086233B4	rom	sConditionSearchLoopedTaskFuncs
0x086233C4	rom	sConditionSearchResultFramePal
0x086233E4	rom	sConditionSearchResultTiles
0x086234AC	rom	sConditionSearchResultTilemap
0x08623570	rom	sListBg_Pal
0x08623590	rom	sConditionSearchResultBgTemplates
0x08623598	rom	sSearchResultLoopTaskFuncs
0x086235B4	rom	sSearchResultListMenuWindowTemplate
0x086235BC	rom	sText_MaleSymbol
0x086235C8	rom	sText_FemaleSymbol
0x086235D4	rom	sText_NoGenderSymbol
0x086235D8	rom	sMonRibbonListLoopTaskFuncs
0x086235E4	rom	sMonRibbonListFramePal
0x08623604	rom	sMonRibbonListFrameTiles
0x086236CC	rom	sMonRibbonListFrameTilemap
0x08623790	rom	sMonRibbonListUi_Pal
0x086237B0	rom	sMonRibbonListBgTemplates
0x086237B8	rom	sRibbonsMonMenuLoopTaskFuncs
0x086237D4	rom	sRibbonsMonListWindowTemplate
0x086237DC	rom	sText_MaleSymbol
0x086237E8	rom	sText_FemaleSymbol
0x086237F4	rom	sText_NoGenderSymbol
0x086237F8	rom	sRibbonData
0x0862383C	rom	gRibbonDescriptionPart1_Champion
0x08623853	rom	gRibbonDescriptionPart2_Champion
0x08623869	rom	gRibbonDescriptionPart1_CoolContest
0x08623876	rom	gRibbonDescriptionPart1_BeautyContest
0x08623885	rom	gRibbonDescriptionPart1_CuteContest
0x08623892	rom	gRibbonDescriptionPart1_SmartContest
0x086238A0	rom	gRibbonDescriptionPart1_ToughContest
0x086238AE	rom	gRibbonDescriptionPart2_NormalRank
0x086238C2	rom	gRibbonDescriptionPart2_SuperRank
0x086238D5	rom	gRibbonDescriptionPart2_HyperRank
0x086238E8	rom	gRibbonDescriptionPart2_MasterRank
0x086238FC	rom	gRibbonDescriptionPart1_Winning
0x0862390E	rom	gRibbonDescriptionPart2_Winning
0x08623923	rom	gRibbonDescriptionPart1_Victory
0x0862393B	rom	gRibbonDescriptionPart2_Victory
0x08623950	rom	gRibbonDescriptionPart1_Artist
0x08623968	rom	gRibbonDescriptionPart2_Artist
0x08623981	rom	gRibbonDescriptionPart1_Effort
0x08623994	rom	gRibbonDescriptionPart2_Effort
0x086239AC	rom	gRibbonDescriptionPointers
0x08623A74	rom	gGiftRibbonDescriptionPart1_2003RegionalTourney
0x08623A8A	rom	gGiftRibbonDescriptionPart2_Champion
0x08623A9A	rom	gGiftRibbonDescriptionPart1_2003NationalTourney
0x08623AB0	rom	gGiftRibbonDescriptionPart1_2003GlobalCup
0x08623AC0	rom	gGiftRibbonDescriptionPart2_RunnerUp
0x08623AD1	rom	gGiftRibbonDescriptionPart2_Semifinalist
0x08623AE5	rom	gGiftRibbonDescriptionPart1_2004RegionalTourney
0x08623AFB	rom	gGiftRibbonDescriptionPart1_2004NationalTourney
0x08623B11	rom	gGiftRibbonDescriptionPart1_2004GlobalCup
0x08623B21	rom	gGiftRibbonDescriptionPart1_2005RegionalTourney
0x08623B37	rom	gGiftRibbonDescriptionPart1_2005NationalTourney
0x08623B4D	rom	gGiftRibbonDescriptionPart1_2005GlobalCup
0x08623B5D	rom	gGiftRibbonDescriptionPart1_PokemonBattleCup
0x08623B70	rom	gGiftRibbonDescriptionPart2_Participation
0x08623B85	rom	gGiftRibbonDescriptionPart1_PokemonLeague
0x08623B94	rom	gGiftRibbonDescriptionPart1_AdvanceCup
0x08623BA0	rom	gGiftRibbonDescriptionPart1_PokemonTournament
0x08623BB3	rom	gGiftRibbonDescriptionPart2_Participation2
0x08623BC8	rom	gGiftRibbonDescriptionPart1_PokemonEvent
0x08623BD6	rom	gGiftRibbonDescriptionPart1_PokemonFestival
0x08623BE7	rom	gGiftRibbonDescriptionPart1_DifficultyClearing
0x08623BFB	rom	gGiftRibbonDescriptionPart2_Commemorative
0x08623C10	rom	gGiftRibbonDescriptionPart1_ClearingAllChallenges
0x08623C23	rom	gGiftRibbonDescriptionPart2_ClearingAllChallenges
0x08623C3C	rom	gGiftRibbonDescriptionPart1_100StraightWin
0x08623C4D	rom	gGiftRibbonDescriptionPart1_DarknessTower
0x08623C62	rom	gGiftRibbonDescriptionPart1_RedTower
0x08623C72	rom	gGiftRibbonDescriptionPart1_BlackironTower
0x08623C88	rom	gGiftRibbonDescriptionPart1_FinalTower
0x08623C9A	rom	gGiftRibbonDescriptionPart1_LegendMaking
0x08623CA8	rom	gGiftRibbonDescriptionPart1_PokemonCenterTokyo
0x08623CBD	rom	gGiftRibbonDescriptionPart1_PokemonCenterOsaka
0x08623CD2	rom	gGiftRibbonDescriptionPart1_PokemonCenterNagoya
0x08623CE8	rom	gGiftRibbonDescriptionPart1_PokemonCenterNY
0x08623CFA	rom	gGiftRibbonDescriptionPart1_SummerHolidays
0x08623D11	rom	gGiftRibbonDescriptionPart2_EmptyString
0x08623D12	rom	gGiftRibbonDescriptionPart1_WinterHolidays
0x08623D29	rom	gGiftRibbonDescriptionPart1_SpringHolidays
0x08623D40	rom	gGiftRibbonDescriptionPart1_Evergreen
0x08623D51	rom	gGiftRibbonDescriptionPart1_SpecialHoliday
0x08623D68	rom	gGiftRibbonDescriptionPart1_HardWorker
0x08623D7B	rom	gGiftRibbonDescriptionPart1_LotsOfFriends
0x08623D92	rom	gGiftRibbonDescriptionPart1_FullOfEnergy
0x08623DA8	rom	gGiftRibbonDescriptionPart1_LovedPokemon
0x08623DBF	rom	gGiftRibbonDescriptionPart2_LovedPokemon
0x08623DD4	rom	gGiftRibbonDescriptionPart1_LoveForPokemon
0x08623DE6	rom	gGiftRibbonDescriptionPart2_LoveForPokemon
0x08623DF8	rom	gGiftRibbonDescriptionPointers
0x08623FF8	rom	sRibbonIcons1_Pal
0x08624018	rom	sRibbonIcons2_Pal
0x08624038	rom	sRibbonIcons3_Pal
0x08624058	rom	sRibbonIcons4_Pal
0x08624078	rom	sRibbonIcons5_Pal
0x08624098	rom	sMonInfo_Pal
0x086240B8	rom	sRibbonIconsSmall_Gfx
0x08624280	rom	sRibbonIconsBig_Gfx
0x08624B98	rom	sBgTemplates
0x08624BA0	rom	sRibbonsSummaryMenuLoopTaskFuncs
0x08624BB8	rom	sRibbonCountWindowTemplate
0x08624BC4	rom	sRibbonSummaryMonNameWindowTemplate
0x08624BCC	rom	sText_MaleSymbol
0x08624BD8	rom	sText_FemaleSymbol
0x08624BE4	rom	sGenderlessIconString
0x08624BE8	rom	sRibbonMonListIndexWindowTemplate
0x08624BF8	rom	sRibbonGfxData
0x08624C78	rom	sSpriteSheet_RibbonIconsBig
0x08624C80	rom	sSpritePalettes_RibbonIcons
0x08624CB0	rom	sOamData_RibbonIconBig
0x08624CB8	rom	sAffineAnim_RibbonIconBig_Normal
0x08624CC8	rom	sAffineAnim_RibbonIconBig_ZoomIn
0x08624CE0	rom	sAffineAnim_RibbonIconBig_ZoomOut
0x08624CF8	rom	sAffineAnims_RibbonIconBig
0x08624D04	rom	sSpriteTemplate_RibbonIconBig
0x08624D1C	rom	sMrStoneTextScripts
0x08624D7C	rom	sMrStoneMatchCallHeader
0x08624D8C	rom	sNormanTextScripts
0x08624DDC	rom	sNormanMatchCallHeader
0x08624DF0	rom	sProfBirchMatchCallHeader
0x08624DFC	rom	sMomTextScripts
0x08624E1C	rom	sMomMatchCallHeader
0x08624E2C	rom	sStevenTextScripts
0x08624E6C	rom	sStevenMatchCallHeader
0x08624E7C	rom	sMayTextScripts
0x08624EFC	rom	sMayMatchCallHeader
0x08624F0C	rom	sBrendanTextScripts
0x08624F8C	rom	sBrendanMatchCallHeader
0x08624F9C	rom	sWallyTextScripts
0x08624FDC	rom	sWallyLocationData
0x08624FEC	rom	sWallyMatchCallHeader
0x08625000	rom	sScottTextScripts
0x08625040	rom	sScottMatchCallHeader
0x08625050	rom	sRoxanneTextScripts
0x08625078	rom	sRoxanneMatchCallHeader
0x0862508C	rom	sBrawlyTextScripts
0x086250B4	rom	sBrawlyMatchCallHeader
0x086250C8	rom	sWattsonTextScripts
0x086250F0	rom	sWattsonMatchCallHeader
0x08625104	rom	sFlanneryTextScripts
0x0862512C	rom	sFlanneryMatchCallHeader
0x08625140	rom	sWinonaTextScripts
0x08625168	rom	sWinonaMatchCallHeader
0x0862517C	rom	sTateLizaTextScripts
0x086251A4	rom	sTateLizaMatchCallHeader
0x086251B8	rom	sJuanTextScripts
0x086251E0	rom	sJuanMatchCallHeader
0x086251F4	rom	sSidneyTextScripts
0x08625204	rom	sSidneyMatchCallHeader
0x08625218	rom	sPhoebeTextScripts
0x08625228	rom	sPhoebeMatchCallHeader
0x0862523C	rom	sGlaciaTextScripts
0x0862524C	rom	sGlaciaMatchCallHeader
0x08625260	rom	sDrakeTextScripts
0x08625270	rom	sDrakeMatchCallHeader
0x08625284	rom	sWallaceTextScripts
0x08625294	rom	sWallaceMatchCallHeader
0x086252A8	rom	sMatchCallHeaders
0x086252FC	rom	sMatchCallGetEnabledFuncs
0x08625310	rom	sMatchCallGetMapSecFuncs
0x08625324	rom	sMatchCall_IsRematchableFunctions
0x08625338	rom	sMatchCall_HasCheckPageFunctions
0x0862534C	rom	sMatchCall_GetRematchTableIdxFunctions
0x08625360	rom	sMatchCall_GetMessageFunctions
0x08625374	rom	sMatchCall_GetNameAndDescFunctions
0x08625388	rom	sCheckPageOverrides
0x086253E8	rom	sWindowTemplates_MailboxMenu
0x08625400	rom	sPlayerNameTextColors
0x08625403	rom	sEmptyItemName
0x08625404	rom	sConditionGraphScanline
0x08625410	rom	sConditionToLineLength
0x08625510	rom	sMoveRelearnerWindowTemplates
0x08625540	rom	sMoveRelearnerYesNoMenuTemplate
0x08625548	rom	sMoveRelearnerMovesListTemplate
0x08625560	rom	sConditionPokeball_Gfx
0x08625660	rom	sConditionPokeballPlaceholder_Gfx
0x08625680	rom	sConditionSparkle_Gfx
0x086256A0	rom	sConditionSparkle_Pal
0x08625A20	rom	sOam_ConditionMonPic
0x08625A28	rom	sOam_ConditionSelectionIcon
0x08625A30	rom	sAnim_ConditionSelectionIcon_Selected
0x08625A38	rom	sAnim_ConditionSelectionIcon_Unselected
0x08625A40	rom	sAnims_ConditionSelectionIcon
0x08625AD0	rom	sOam_ConditionSparkle
0x08625AD8	rom	sAnim_ConditionSparkle
0x08625AF8	rom	sAnims_ConditionSparkle
0x08625B14	rom	sSpriteTemplate_ConditionSparkle
0x08625B2C	rom	sConditionSparkleCoords
0x08625B54	rom	sLvlUpStatStrings
0x08625B6C	rom	sTrainerHillTrainerTemplates_JP
0x0862608C	rom	sFarawayIslandRockCoords
0x0862609C	rom	sChallenge_JPDefault
0x086260A4	rom	sFloors_JPDefault
0x08626814	rom	sChallenge_Normal
0x0862681C	rom	sFloors_Normal
0x086276FC	rom	sChallenge_Variety
0x08627704	rom	sFloors_Variety
0x086285E4	rom	sChallenge_Unique
0x086285EC	rom	sFloors_Unique
0x086294CC	rom	sChallenge_Expert
0x086294D4	rom	sFloors_Expert
0x0862A3B4	rom	sTrainerClassesAndMusic
0x0862A48C	rom	sPrizeListRareCandy1
0x0862A498	rom	sPrizeListLuxuryBall1
0x0862A4A4	rom	sPrizeListMaxRevive1
0x0862A4B0	rom	sPrizeListMaxEther1
0x0862A4BC	rom	sPrizeListElixir1
0x0862A4C8	rom	sPrizeListRoar
0x0862A4D4	rom	sPrizeListSludgeBomb
0x0862A4E0	rom	sPrizeListToxic
0x0862A4EC	rom	sPrizeListSunnyDay
0x0862A4F8	rom	sPrizeListEarthQuake
0x0862A504	rom	sPrizeListRareCandy2
0x0862A510	rom	sPrizeListLuxuryBall2
0x0862A51C	rom	sPrizeListMaxRevive2
0x0862A528	rom	sPrizeListMaxEther2
0x0862A534	rom	sPrizeListElixir2
0x0862A540	rom	sPrizeListBrickBreak
0x0862A54C	rom	sPrizeListTorment
0x0862A558	rom	sPrizeListSkillSwap
0x0862A564	rom	sPrizeListGigaDrain
0x0862A570	rom	sPrizeListAttract
0x0862A57C	rom	sPrizeLists1
0x0862A5A4	rom	sPrizeLists2
0x0862A5CC	rom	sPrizeListSets
0x0862A5D4	rom	sEReader_Pal
0x0862A5F4	rom	sRecordWinColors
0x0862A5F8	rom	sChallengeData
0x0862A608	rom	sFloorStrings
0x0862A618	rom	sHillFunctions
0x0862A660	rom	sModeStrings
0x0862A670	rom	sTrainerObjectEventTemplate
0x0862A688	rom	sNextFloorMapNum
0x0862A698	rom	sTrainerPartySlots
0x0862A6A0	rom	sTasksForAnimations
0x0862A6BC	rom	sOam_64x64
0x0862A6C4	rom	sOam_32x32
0x0862A6CC	rom	sOam_64x32
0x0862A6D4	rom	sOam_32x16
0x0862A6DC	rom	sOam_16x8
0x0862A6E4	rom	sOam_16x32
0x0862A6EC	rom	sOam_16x16
0x0862A6F4	rom	sOam_32x8
0x0862A6FC	rom	sAnim_DuoFightPre_Groudon_Head
0x0862A710	rom	sAnim_DuoFightPre_Groudon_Body
0x0862A724	rom	sAnims_DuoFightPre_Groudon
0x0862A72C	rom	sSpriteTemplate_DuoFightPre_Groudon
0x0862A744	rom	sAnim_DuoFightPre_GroudonShoulderKyogreDorsalFin
0x0862A74C	rom	sAnims_DuoFightPre_GroudonShoulderKyogreDorsalFin
0x0862A750	rom	sSpriteTemplate_DuoFightPre_GroudonShoulder
0x0862A768	rom	sAnim_DuoFightPre_GroudonClaw
0x0862A770	rom	sAnims_DuoFightPre_GroudonClaw
0x0862A774	rom	sSpriteTemplate_DuoFightPre_GroudonClaw
0x0862A78C	rom	sAnim_DuoFightPre_Kyogre_TopLeft
0x0862A794	rom	sAnim_DuoFightPre_Kyogre_TopRight
0x0862A79C	rom	sAnim_DuoFightPre_Kyogre_FaceLeft
0x0862A7A4	rom	sAnim_DuoFightPre_Kyogre_FaceRight
0x0862A7AC	rom	sAnim_DuoFightPre_Kyogre_ChinLeft
0x0862A7B4	rom	sAnim_DuoFightPre_Kyogre_ChinRight
0x0862A7BC	rom	sAnim_DuoFightPre_Kyogre_LeftPectoralFin
0x0862A7D0	rom	sAnim_DuoFightPre_Kyogre_LeftShoulder
0x0862A7E4	rom	sAnim_DuoFightPre_Kyogre_RightShoulder
0x0862A7F8	rom	sAnims_DuoFightPre_Kyogre
0x0862A81C	rom	sSpriteTemplate_DuoFightPre_Kyogre
0x0862A834	rom	sAnim_DuoFightPre_KyogrePectoralFin
0x0862A848	rom	sAnims_DuoFightPre_KyogrePectoralFin
0x0862A84C	rom	sSpriteTemplate_DuoFightPre_KyogrePectoralFin
0x0862A864	rom	sSpriteTemplate_DuoFightPre_KyogreDorsalFin
0x0862A87C	rom	sScanlineParams_DuoFight_Clouds
0x0862A888	rom	sBgTemplates_DuoFight
0x0862A894	rom	sAnim_DuoFight_Groudon_Head
0x0862A8A8	rom	sAnim_DuoFight_Groudon_Body
0x0862A8BC	rom	sAnims_DuoFight_Groudon
0x0862A8C4	rom	sSpriteSheet_DuoFight_Groudon
0x0862A8CC	rom	sSpritePal_DuoFight_Groudon
0x0862A8D4	rom	sSpriteTemplate_DuoFight_Groudon
0x0862A8EC	rom	sAnim_DuoFight_GroudonShoulderKyogreDorsalFin
0x0862A8F4	rom	sAnims_DuoFight_GroudonShoulderKyogreDorsalFin
0x0862A8F8	rom	sSpriteSheet_DuoFight_GroudonShoulder
0x0862A900	rom	sSpriteTemplate_DuoFight_GroudonShoulder
0x0862A918	rom	sAnim_DuoFight_GroudonClaw
0x0862A920	rom	sAnims_DuoFight_GroudonClaw
0x0862A924	rom	sSpriteSheet_DuoFight_GroudonClaw
0x0862A92C	rom	sSpriteTemplate_DuoFight_GroudonClaw
0x0862A944	rom	sAnim_DuoFight_Kyogre_TopLeft
0x0862A94C	rom	sAnim_DuoFight_Kyogre_TopRight
0x0862A954	rom	sAnim_DuoFight_Kyogre_FaceLeft
0x0862A95C	rom	sAnim_DuoFight_Kyogre_FaceRight
0x0862A964	rom	sAnim_DuoFight_Kyogre_ChinLeft
0x0862A96C	rom	sAnim_DuoFight_Kyogre_ChinRight
0x0862A974	rom	sAnim_DuoFight_Kyogre_LeftPectoralFin
0x0862A988	rom	sAnim_DuoFight_Kyogre_LeftShoulder
0x0862A99C	rom	sAnim_DuoFight_Kyogre_RightShoulder
0x0862A9B0	rom	sAnims_DuoFight_Kyogre
0x0862A9D4	rom	sSpriteSheet_DuoFight_Kyogre
0x0862A9DC	rom	sSpritePal_DuoFight_Kyogre
0x0862A9E4	rom	sSpriteTemplate_DuoFight_Kyogre
0x0862A9FC	rom	sAnim_DuoFight_KyogrePectoralFin
0x0862AA10	rom	sAnims_DuoFight_KyogrePectoralFin
0x0862AA14	rom	sSpriteSheet_DuoFight_KyogrePectoralFin
0x0862AA1C	rom	sSpriteTemplate_DuoFight_KyogrePectoralFin
0x0862AA34	rom	sSpriteSheet_DuoFight_KyogreDorsalFin
0x0862AA3C	rom	sSpriteTemplate_DuoFight_KyogreDorsalFin
0x0862AA54	rom	sBgTemplates_TakesFlight
0x0862AA60	rom	sAnim_TakesFlight_Smoke
0x0862AA68	rom	sAnims_TakesFlight_Smoke
0x0862AA6C	rom	sAffineAnim_TakesFlight_Smoke
0x0862AA8C	rom	sAffineAnims_TakesFlight_Smoke
0x0862AA90	rom	sSpriteSheet_TakesFlight_Smoke
0x0862AA98	rom	sSpritePal_TakesFlight_Smoke
0x0862AAA0	rom	sSpriteTemplate_TakesFlight_Smoke
0x0862AAB8	rom	sTakesFlight_SmokeCoords
0x0862AACC	rom	sBgTemplates_Descends
0x0862AADC	rom	sAnim_Descends_Rayquaza
0x0862AAE8	rom	sAnims_Descends_Rayquaza
0x0862AAEC	rom	sAnim_Descends_RayquazaTail
0x0862AAF8	rom	sAnims_Descends_RayquazaTail
0x0862AAFC	rom	sSpriteSheet_Descends_Rayquaza
0x0862AB04	rom	sSpriteSheet_Descends_RayquazaTail
0x0862AB0C	rom	sSpritePal_Descends_Rayquaza
0x0862AB14	rom	sSpriteTemplate_Descends_Rayquaza
0x0862AB2C	rom	sSpriteTemplate_Descends_RayquazaTail
0x0862AB44	rom	sBgTemplates_Charges
0x0862AB54	rom	sAnim_ChasesAway_Groudon_Still
0x0862AB5C	rom	sAnim_ChasesAway_Groudon_Moving
0x0862AB70	rom	sAnims_ChasesAway_Groudon
0x0862AB78	rom	sAnim_ChasesAway_GroudonTail
0x0862AB80	rom	sAnims_ChasesAway_GroudonTail
0x0862AB84	rom	sAnim_ChasesAway_Kyogre_Front
0x0862AB8C	rom	sAnim_ChasesAway_Kyogre_Back
0x0862AB94	rom	sAnim_ChasesAway_Kyogre_Tail
0x0862AB9C	rom	sAnims_ChasesAway_Kyogre
0x0862ABA8	rom	sAnim_ChasesAway_Rayquaza_FlyingDown
0x0862ABB0	rom	sAnim_ChasesAway_Rayquaza_Arriving
0x0862ABB8	rom	sAnim_ChasesAway_Rayquaza_Floating
0x0862ABC0	rom	sAnim_ChasesAway_Rayquaza_Shouting
0x0862ABC8	rom	sAnims_ChasesAway_Rayquaza
0x0862ABD8	rom	sAnim_ChasesAway_RayquazaTail_FlyingDown
0x0862ABE0	rom	sAnim_ChasesAway_RayquazaTail_Arriving
0x0862ABE8	rom	sAnim_ChasesAway_RayquazaTail_Floating
0x0862ABF0	rom	sAnim_ChasesAway_RayquazaTail_Shouting
0x0862ABF8	rom	sAnims_ChasesAway_RayquazaTail
0x0862AC08	rom	sAnim_ChasesAway_KyogreSplash
0x0862AC24	rom	sAnims_ChasesAway_KyogreSplash
0x0862AC28	rom	sSpriteSheet_ChasesAway_Groudon
0x0862AC30	rom	sSpriteSheet_ChasesAway_GroudonTail
0x0862AC38	rom	sSpriteSheet_ChasesAway_Kyogre
0x0862AC40	rom	sSpriteSheet_ChasesAway_Rayquaza
0x0862AC48	rom	sSpriteSheet_ChasesAway_RayquazaTail
0x0862AC50	rom	sSpriteSheet_ChasesAway_KyogreSplash
0x0862AC58	rom	sSpritePal_ChasesAway_Groudon
0x0862AC60	rom	sSpritePal_ChasesAway_Kyogre
0x0862AC68	rom	sSpritePal_ChasesAway_Rayquaza
0x0862AC70	rom	sSpritePal_ChasesAway_KyogreSplash
0x0862AC78	rom	sSpriteTemplate_ChasesAway_Groudon
0x0862AC90	rom	sSpriteTemplate_ChasesAway_GroudonTail
0x0862ACA8	rom	sSpriteTemplate_ChasesAway_Kyogre
0x0862ACC0	rom	sSpriteTemplate_ChasesAway_Rayquaza
0x0862ACD8	rom	sSpriteTemplate_ChasesAway_RayquazaTail
0x0862ACF0	rom	sSpriteTemplate_ChasesAway_KyogreSplash
0x0862AD08	rom	sBgTemplates_ChasesAway
0x0862AD14	rom	sWaldaLettersTable
0x0862AD34	rom	GymLeaderRematches_AfterNewMauville
0x0862AD44	rom	GymLeaderRematches_BeforeNewMauville
0x0862AD54	rom	sLogoCenter_Gfx
0x0862AF30	rom	sLogoCenter_Tilemap
0x0862B0DC	rom	sLogoCircles_Gfx
0x0862B53C	rom	sLogo_Pal
0x0862B55C	rom	sFiller
0x0862B71C	rom	sOamData_LogoCircles
0x0862B724	rom	sSpriteSheet_LogoCircles
0x0862B72C	rom	sSpritePalette_LogoCircles
0x0862B734	rom	sAnim_LogoCircle_Top
0x0862B73C	rom	sAnim_LogoCircle_Left
0x0862B744	rom	sAnim_LogoCircle_Right
0x0862B74C	rom	sAnimTable_LogoCircles
0x0862B758	rom	sSpriteTemplate_LogoCircles
0x0862B770	rom	sFrontierCirclesMeet_Funcs
